"year","total","region","type","population","providerRate"
2009,111,"Orange","county",132306,8.39
2010,106,"Orange","county",134325,7.89
2011,102,"Orange","county",135776,7.51
2012,106,"Orange","county",138575,7.65
2013,101,"Orange","county",139694,7.23
2014,133,"Orange","county",139933,9.5
2015,120,"Orange","county",140144,8.56
2016,126,"Orange","county",140853,8.95
2017,152,"Orange","county",142365,10.68
2000,2,"Pamlico","county",12934,1.55
2001,3,"Pamlico","county",12848,2.33
2002,5,"Pamlico","county",12996,3.85
2003,4,"Pamlico","county",13144,3.04
2004,4,"Pamlico","county",13071,3.06
2005,5,"Pamlico","county",13125,3.81
2006,5,"Pamlico","county",13097,3.82
2007,6,"Pamlico","county",12947,4.63
2008,4,"Pamlico","county",12896,3.1
2009,4,"Pamlico","county",12842,3.11
2010,5,"Pamlico","county",13152,3.8
2011,5,"Pamlico","county",13214,3.78
2012,5,"Pamlico","county",13190,3.79
2013,5,"Pamlico","county",13071,3.83
2014,4,"Pamlico","county",13137,3.04
2015,4,"Pamlico","county",13174,3.04
2016,4,"Pamlico","county",13336,3
2017,4,"Pamlico","county",13268,3.01
2000,11,"Pasquotank","county",34897,3.15
2001,11,"Pasquotank","county",35030,3.14
2002,12,"Pasquotank","county",35354,3.39
2003,11,"Pasquotank","county",35678,3.08
2004,11,"Pasquotank","county",36681,3
2005,10,"Pasquotank","county",38118,2.62
2006,11,"Pasquotank","county",39968,2.75
2007,12,"Pasquotank","county",40880,2.94
2008,13,"Pasquotank","county",41178,3.16
2009,11,"Pasquotank","county",41713,2.64
2010,12,"Pasquotank","county",40664,2.95
2011,10,"Pasquotank","county",40438,2.47
2012,10,"Pasquotank","county",39941,2.5
2013,10,"Pasquotank","county",39458,2.53
2014,11,"Pasquotank","county",39691,2.77
2015,11,"Pasquotank","county",39731,2.77
2016,8,"Pasquotank","county",40284,1.99
2017,9,"Pasquotank","county",40598,2.22
2000,9,"Pender","county",41082,2.19
2001,7,"Pender","county",42051,1.66
2002,10,"Pender","county",43300,2.31
2003,9,"Pender","county",44548,2.02
2004,10,"Pender","county",44820,2.23
2005,10,"Pender","county",46142,2.17
2006,10,"Pender","county",48726,2.05
2007,9,"Pender","county",50430,1.78
2008,13,"Pender","county",51834,2.51
2009,13,"Pender","county",53107,2.45
2010,14,"Pender","county",52504,2.67
2011,15,"Pender","county",53437,2.81
2012,14,"Pender","county",54390,2.57
2013,15,"Pender","county",55568,2.7
2014,18,"Pender","county",56533,3.18
2015,19,"Pender","county",57941,3.28
2016,24,"Pender","county",59459,4.04
2017,22,"Pender","county",60999,3.61
2000,2,"Perquimans","county",11368,1.76
2001,2,"Perquimans","county",11545,1.73
2002,2,"Perquimans","county",11612,1.72
2003,2,"Perquimans","county",11678,1.71
2004,2,"Perquimans","county",11806,1.69
2005,2,"Perquimans","county",11939,1.68
2006,2,"Perquimans","county",12464,1.6
2007,2,"Perquimans","county",12722,1.57
2008,2,"Perquimans","county",12924,1.55
2009,3,"Perquimans","county",12951,2.32
2010,2,"Perquimans","county",13486,1.48
2011,2,"Perquimans","county",13537,1.48
2012,2,"Perquimans","county",13660,1.46
2013,2,"Perquimans","county",13771,1.45
2014,2,"Perquimans","county",13638,1.47
2015,3,"Perquimans","county",13648,2.2
2016,2,"Perquimans","county",13561,1.47
2017,2,"Perquimans","county",13546,1.48
2000,7,"Person","county",35623,1.97
2001,8,"Person","county",36130,2.21
2002,9,"Person","county",36661,2.45
2003,9,"Person","county",37192,2.42
2004,9,"Person","county",37594,2.39
2005,8,"Person","county",37344,2.14
2006,7,"Person","county",37440,1.87
2007,8,"Person","county",37640,2.13
2008,8,"Person","county",37510,2.13
2009,10,"Person","county",38274,2.61
2010,9,"Person","county",39585,2.27
2011,9,"Person","county",39700,2.27
2012,10,"Person","county",39197,2.55
2013,9,"Person","county",39192,2.3
2014,9,"Person","county",39265,2.29
2015,9,"Person","county",39574,2.27
2016,10,"Person","county",39728,2.52
2017,8,"Person","county",39868,2.01
2000,39,"Pitt","county",133798,2.91
2001,38,"Pitt","county",134998,2.81
2002,39,"Pitt","county",137260,2.84
2003,37,"Pitt","county",139521,2.65
2004,36,"Pitt","county",141019,2.55
2005,47,"Pitt","county",143376,3.28
2006,46,"Pitt","county",146398,3.14
2007,44,"Pitt","county",151970,2.9
2008,50,"Pitt","county",155607,3.21
2009,47,"Pitt","county",158575,2.96
2010,50,"Pitt","county",169378,2.95
2011,54,"Pitt","county",170263,3.17
2012,59,"Pitt","county",172618,3.42
2013,66,"Pitt","county",173879,3.8
2014,66,"Pitt","county",174424,3.78
2015,81,"Pitt","county",175532,4.61
2016,87,"Pitt","county",175885,4.95
2017,94,"Pitt","county",176424,5.33
2000,7,"Polk","county",18324,3.82
2001,7,"Polk","county",18831,3.72
2002,7,"Polk","county",19186,3.65
2003,7,"Polk","county",19541,3.58
2004,7,"Polk","county",19194,3.65
2005,7,"Polk","county",19170,3.65
2006,8,"Polk","county",19088,4.19
2007,7,"Polk","county",19040,3.68
2008,5,"Polk","county",18986,2.63
2009,5,"Polk","county",19345,2.58
2010,6,"Polk","county",20588,2.91
2011,7,"Polk","county",20453,3.42
2012,7,"Polk","county",20262,3.45
2013,5,"Polk","county",20603,2.43
2014,3,"Polk","county",20740,1.45
2015,4,"Polk","county",20828,1.92
2016,3,"Polk","county",21030,1.43
2017,4,"Polk","county",21154,1.89
2000,27,"Randolph","county",130454,2.07
2001,28,"Randolph","county",132131,2.12
2002,29,"Randolph","county",134813,2.15
2003,28,"Randolph","county",137495,2.04
2004,30,"Randolph","county",137385,2.18
2005,30,"Randolph","county",137306,2.18
2006,29,"Randolph","county",138582,2.09
2007,27,"Randolph","county",139422,1.94
2008,28,"Randolph","county",141002,1.99
2009,28,"Randolph","county",142495,1.96
2010,30,"Randolph","county",142127,2.11
2011,30,"Randolph","county",142901,2.1
2012,33,"Randolph","county",142594,2.31
2013,33,"Randolph","county",142561,2.31
2014,32,"Randolph","county",143079,2.24
2015,29,"Randolph","county",142943,2.03
2016,26,"Randolph","county",143711,1.81
2017,27,"Randolph","county",144672,1.87
2000,11,"Richmond","county",46564,2.36
2001,12,"Richmond","county",46570,2.58
2002,11,"Richmond","county",46712,2.35
2003,12,"Richmond","county",46854,2.56
2004,12,"Richmond","county",46594,2.58
2005,10,"Richmond","county",46447,2.15
2006,9,"Richmond","county",46699,1.93
2007,9,"Richmond","county",46672,1.93
2008,9,"Richmond","county",46853,1.92
2009,9,"Richmond","county",46858,1.92
2010,9,"Richmond","county",46630,1.93
2011,9,"Richmond","county",46459,1.94
2012,9,"Richmond","county",46258,1.95
2013,7,"Richmond","county",46041,1.52
2014,12,"Richmond","county",45545,2.63
2015,10,"Richmond","county",45353,2.2
2016,9,"Richmond","county",44912,2
2017,8,"Richmond","county",44892,1.78
2000,24,"Robeson","county",123339,1.95
2001,20,"Robeson","county",124132,1.61
2002,21,"Robeson","county",126052,1.67
2003,19,"Robeson","county",127972,1.48
2004,16,"Robeson","county",127253,1.26
2005,16,"Robeson","county",127506,1.25
2006,20,"Robeson","county",129054,1.55
2007,20,"Robeson","county",129425,1.55
2008,20,"Robeson","county",130341,1.53
2009,23,"Robeson","county",131102,1.75
2010,23,"Robeson","county",134502,1.71
2011,23,"Robeson","county",134651,1.71
2012,21,"Robeson","county",134433,1.56
2013,22,"Robeson","county",134010,1.64
2014,24,"Robeson","county",133567,1.8
2015,24,"Robeson","county",133375,1.8
2016,25,"Robeson","county",132657,1.88
2017,23,"Robeson","county",132020,1.74
2000,24,"Rockingham","county",91928,2.61
2001,25,"Rockingham","county",91802,2.72
2002,22,"Rockingham","county",92392,2.38
2003,23,"Rockingham","county",92983,2.47
2004,23,"Rockingham","county",92893,2.48
2005,22,"Rockingham","county",92236,2.39
2006,23,"Rockingham","county",91840,2.5
2007,19,"Rockingham","county",91646,2.07
2008,22,"Rockingham","county",91700,2.4
2009,21,"Rockingham","county",91873,2.29
2010,23,"Rockingham","county",93764,2.45
2011,23,"Rockingham","county",93558,2.46
2012,24,"Rockingham","county",92873,2.58
2013,27,"Rockingham","county",92254,2.93
2014,29,"Rockingham","county",92543,3.13
2015,23,"Rockingham","county",92084,2.5
2016,25,"Rockingham","county",91891,2.72
2017,26,"Rockingham","county",91790,2.83
2000,36,"Rowan","county",130340,2.76
2001,34,"Rowan","county",131723,2.58
2002,35,"Rowan","county",133922,2.61
2003,39,"Rowan","county",136122,2.87
2004,40,"Rowan","county",135147,2.96
2005,43,"Rowan","county",134094,3.21
2006,45,"Rowan","county",134538,3.34
2007,42,"Rowan","county",136486,3.08
2008,42,"Rowan","county",138545,3.03
2009,43,"Rowan","county",140518,3.06
2010,44,"Rowan","county",138651,3.17
2011,38,"Rowan","county",138309,2.75
2012,42,"Rowan","county",138242,3.04
2013,39,"Rowan","county",138666,2.81
2014,38,"Rowan","county",138710,2.74
2015,35,"Rowan","county",140122,2.5
2016,38,"Rowan","county",140970,2.7
2017,38,"Rowan","county",141917,2.68
2000,15,"Rutherford","county",62899,2.38
2001,15,"Rutherford","county",63397,2.37
2002,17,"Rutherford","county",63955,2.66
2003,14,"Rutherford","county",64513,2.17
2004,15,"Rutherford","county",63861,2.35
2005,15,"Rutherford","county",63397,2.37
2006,14,"Rutherford","county",63177,2.22
2007,13,"Rutherford","county",62926,2.07
2008,13,"Rutherford","county",63563,2.05
2009,14,"Rutherford","county",63835,2.19
2010,14,"Rutherford","county",68006,2.06
2011,15,"Rutherford","county",68392,2.19
2012,16,"Rutherford","county",67932,2.36
2013,17,"Rutherford","county",67807,2.51
2014,17,"Rutherford","county",67606,2.51
2015,17,"Rutherford","county",67617,2.51
2016,17,"Rutherford","county",67703,2.51
2017,17,"Rutherford","county",67796,2.51
2000,9,"Sampson","county",60161,1.5
2001,7,"Sampson","county",60929,1.15
2002,9,"Sampson","county",62456,1.44
2003,7,"Sampson","county",63983,1.09
2004,8,"Sampson","county",63597,1.26
2005,9,"Sampson","county",63375,1.42
2006,10,"Sampson","county",64048,1.56
2007,9,"Sampson","county",64522,1.39
2008,11,"Sampson","county",65408,1.68
2009,11,"Sampson","county",65417,1.68
2010,12,"Sampson","county",63481,1.89
2011,14,"Sampson","county",63746,2.2
2012,11,"Sampson","county",64151,1.71
2013,10,"Sampson","county",64313,1.55
2014,10,"Sampson","county",64398,1.55
2015,10,"Sampson","county",63993,1.56
2016,10,"Sampson","county",63499,1.57
2017,10,"Sampson","county",63143,1.58
2000,6,"Scotland","county",35998,1.67
2001,6,"Scotland","county",35732,1.68
2002,6,"Scotland","county",35991,1.67
2003,8,"Scotland","county",36248,2.21
2004,8,"Scotland","county",35690,2.24
2005,7,"Scotland","county",37060,1.89
2006,7,"Scotland","county",36993,1.89
2007,7,"Scotland","county",36830,1.9
2008,7,"Scotland","county",37072,1.89
2009,9,"Scotland","county",36937,2.44
2010,8,"Scotland","county",36098,2.22
2011,7,"Scotland","county",36029,1.94
2012,7,"Scotland","county",36366,1.92
2013,8,"Scotland","county",36223,2.21
2014,9,"Scotland","county",36058,2.5
2015,9,"Scotland","county",35821,2.51
2016,9,"Scotland","county",35789,2.51
2017,9,"Scotland","county",35686,2.52
2000,16,"Stanly","county",58100,2.75
2001,15,"Stanly","county",58790,2.55
2002,16,"Stanly","county",59418,2.69
2003,15,"Stanly","county",60045,2.5
2004,15,"Stanly","county",59533,2.52
2005,15,"Stanly","county",59386,2.53
2006,16,"Stanly","county",59126,2.71
2007,15,"Stanly","county",59158,2.54
2008,14,"Stanly","county",59728,2.34
2009,14,"Stanly","county",60093,2.33
2010,14,"Stanly","county",60714,2.31
2011,15,"Stanly","county",60936,2.46
2012,15,"Stanly","county",60477,2.48
2013,15,"Stanly","county",60612,2.47
2014,12,"Stanly","county",61056,1.97
2015,13,"Stanly","county",61234,2.12
2016,11,"Stanly","county",61751,1.78
2017,10,"Stanly","county",62443,1.6
2000,5,"Stokes","county",44711,1.12
2001,6,"Stokes","county",45282,1.33
2002,6,"Stokes","county",46027,1.3
2003,5,"Stokes","county",46771,1.07
2004,6,"Stokes","county",46356,1.29
2005,6,"Stokes","county",46247,1.3
2006,6,"Stokes","county",46334,1.29
2007,6,"Stokes","county",46257,1.3
2008,6,"Stokes","county",46649,1.29
2009,6,"Stokes","county",46798,1.28
2010,6,"Stokes","county",47478,1.26
2011,5,"Stokes","county",47551,1.05
2012,6,"Stokes","county",47068,1.27
2013,6,"Stokes","county",46731,1.28
2014,5,"Stokes","county",46786,1.07
2015,6,"Stokes","county",46763,1.28
2016,7,"Stokes","county",46751,1.5
2017,6,"Stokes","county",46728,1.28
2000,23,"Surry","county",71219,3.23
2001,24,"Surry","county",71394,3.36
2002,23,"Surry","county",72415,3.18
2003,24,"Surry","county",73436,3.27
2004,22,"Surry","county",72810,3.02
2005,23,"Surry","county",72641,3.17
2006,23,"Surry","county",73000,3.15
2007,22,"Surry","county",73150,3.01
2008,23,"Surry","county",73392,3.13
2009,23,"Surry","county",73889,3.11
2010,24,"Surry","county",73791,3.25
2011,20,"Surry","county",73575,2.72
2012,22,"Surry","county",73718,2.98
2013,25,"Surry","county",73344,3.41
2014,25,"Surry","county",73834,3.39
2015,25,"Surry","county",73195,3.42
2016,22,"Surry","county",72843,3.02
2017,23,"Surry","county",72843,3.16
2000,2,"Swain","county",12968,1.54
2001,2,"Swain","county",13199,1.52
2002,2,"Swain","county",13364,1.5
2003,2,"Swain","county",13529,1.48
2004,4,"Swain","county",13573,2.95
2005,4,"Swain","county",13600,2.94
2006,4,"Swain","county",13940,2.87
2007,3,"Swain","county",13889,2.16
2008,3,"Swain","county",13982,2.15
2009,4,"Swain","county",13854,2.89
2010,3,"Swain","county",14020,2.14
2011,4,"Swain","county",14263,2.8
2012,4,"Swain","county",14494,2.76
2013,5,"Swain","county",14590,3.43
2014,5,"Swain","county",14831,3.37
2015,5,"Swain","county",14953,3.34
2016,5,"Swain","county",14852,3.37
2017,6,"Swain","county",14999,4
2000,9,"Transylvania","county",29334,3.07
2001,9,"Transylvania","county",29348,3.07
2002,9,"Transylvania","county",29699,3.03
2003,9,"Transylvania","county",30049,3
2004,10,"Transylvania","county",29799,3.36
2005,10,"Transylvania","county",29850,3.35
2006,10,"Transylvania","county",30354,3.29
2007,10,"Transylvania","county",30758,3.25
2008,11,"Transylvania","county",30998,3.55
2009,11,"Transylvania","county",31095,3.54
2010,9,"Transylvania","county",33189,2.71
2011,10,"Transylvania","county",33275,3.01
2012,10,"Transylvania","county",33022,3.03
2013,10,"Transylvania","county",33220,3.01
2014,11,"Transylvania","county",33428,3.29
2015,10,"Transylvania","county",33745,2.96
2016,11,"Transylvania","county",34139,3.22
2017,10,"Transylvania","county",34464,2.9
2000,0,"Tyrrell","county",4149,0
2001,0,"Tyrrell","county",4148,0
2002,0,"Tyrrell","county",4184,0
2003,0,"Tyrrell","county",4219,0
2004,0,"Tyrrell","county",4246,0
2005,0,"Tyrrell","county",4180,0
2006,0,"Tyrrell","county",4248,0
2007,0,"Tyrrell","county",4290,0
2008,0,"Tyrrell","county",4281,0
2009,0,"Tyrrell","county",4247,0
2010,0,"Tyrrell","county",4403,0
2011,0,"Tyrrell","county",4342,0
2012,0,"Tyrrell","county",4174,0
2013,0,"Tyrrell","county",4143,0
2014,0,"Tyrrell","county",4143,0
2015,0,"Tyrrell","county",4217,0
2016,0,"Tyrrell","county",4136,0
2017,0,"Tyrrell","county",4138,0
2000,20,"Union","county",123677,1.62
2001,20,"Union","county",132084,1.51
2002,22,"Union","county",136056,1.62
2003,23,"Union","county",140028,1.64
2004,27,"Union","county",149045,1.81
2005,31,"Union","county",158002,1.96
2006,33,"Union","county",172094,1.92
2007,36,"Union","county",182344,1.97
2008,39,"Union","county",191142,2.04
2009,37,"Union","county",196359,1.88
2010,42,"Union","county",202592,2.07
2011,47,"Union","county",205717,2.28
2012,43,"Union","county",207872,2.07
2013,46,"Union","county",211539,2.17
2014,52,"Union","county",215933,2.41
2015,57,"Union","county",219992,2.59
2016,61,"Union","county",223915,2.72
2017,61,"Union","county",228171,2.67
2000,11,"Vance","county",42954,2.56
2001,13,"Vance","county",43704,2.97
2002,11,"Vance","county",44097,2.49
2003,10,"Vance","county",44489,2.25
2004,9,"Vance","county",44216,2.04
2005,9,"Vance","county",44068,2.04
2006,9,"Vance","county",43925,2.05
2007,9,"Vance","county",43583,2.07
2008,10,"Vance","county",43497,2.3
2009,11,"Vance","county",43620,2.52
2010,10,"Vance","county",45477,2.2
2011,10,"Vance","county",45558,2.2
2012,9,"Vance","county",45530,1.98
2013,11,"Vance","county",45056,2.44
2014,13,"Vance","county",45077,2.88
2015,11,"Vance","county",45097,2.44
2016,11,"Vance","county",44945,2.45
2017,11,"Vance","county",44862,2.45
2000,296,"Wake","county",627846,4.71
2001,311,"Wake","county",658481,4.72
2002,325,"Wake","county",680571,4.78
2003,336,"Wake","county",702662,4.78
2004,349,"Wake","county",721437,4.84
2005,379,"Wake","county",746336,5.08
2006,407,"Wake","county",789969,5.15
2007,422,"Wake","county",832590,5.07
2008,435,"Wake","county",864582,5.03
2009,465,"Wake","county",892607,5.21
2010,485,"Wake","county",907314,5.35
2011,497,"Wake","county",925938,5.37
2012,503,"Wake","county",945603,5.32
2013,521,"Wake","county",964616,5.4
2014,549,"Wake","county",985310,5.57
2015,611,"Wake","county",1007631,6.06
2016,636,"Wake","county",1026748,6.19
2017,657,"Wake","county",1048771,6.26
2000,4,"Warren","county",19972,2
2001,3,"Warren","county",19975,1.5
2002,4,"Warren","county",20256,1.97
2003,5,"Warren","county",20537,2.43
2004,5,"Warren","county",20286,2.46
2005,5,"Warren","county",20147,2.48
2006,5,"Warren","county",19969,2.5
2007,5,"Warren","county",19919,2.51
2008,6,"Warren","county",19916,3.01
2009,5,"Warren","county",19933,2.51
2010,5,"Warren","county",21022,2.38
2011,5,"Warren","county",20883,2.39
2012,5,"Warren","county",20674,2.42
2013,5,"Warren","county",20453,2.44
2014,4,"Warren","county",20514,1.95
2015,4,"Warren","county",20473,1.95
2016,4,"Warren","county",20121,1.99
2017,4,"Warren","county",20133,1.99
2000,2,"Washington","county",13723,1.46
2001,3,"Washington","county",13602,2.21
2002,3,"Washington","county",13566,2.21
2003,2,"Washington","county",13529,1.48
2004,2,"Washington","county",13435,1.49
2005,3,"Washington","county",13428,2.23
2006,3,"Washington","county",13364,2.24
2007,2,"Washington","county",13214,1.51
2008,2,"Washington","county",13176,1.52
2009,2,"Washington","county",13004,1.54
2010,2,"Washington","county",13224,1.51
2011,2,"Washington","county",13060,1.53
2012,2,"Washington","county",12821,1.56
2013,3,"Washington","county",12826,2.34
2014,2,"Washington","county",12679,1.58
2015,2,"Washington","county",12589,1.59
2016,1,"Washington","county",12425,0.8
2017,1,"Washington","county",12349,0.81
2000,17,"Watauga","county",42695,3.98
2001,18,"Watauga","county",42690,4.22
2002,18,"Watauga","county",43160,4.17
2003,16,"Watauga","county",43632,3.67
2004,17,"Watauga","county",43170,3.94
2005,18,"Watauga","county",42955,4.19
2006,20,"Watauga","county",43406,4.61
2007,22,"Watauga","county",44696,4.92
2008,20,"Watauga","county",45325,4.41
2009,19,"Watauga","county",45384,4.19
2010,19,"Watauga","county",51326,3.7
2011,21,"Watauga","county",52111,4.03
2012,22,"Watauga","county",52517,4.19
2013,24,"Watauga","county",52682,4.56
2014,26,"Watauga","county",52923,4.91
2015,24,"Watauga","county",53737,4.47
2016,25,"Watauga","county",54992,4.55
2017,22,"Watauga","county",56170,3.92
2000,36,"Wayne","county",113329,3.18
2001,34,"Wayne","county",113172,3
2002,37,"Wayne","county",114170,3.24
2003,34,"Wayne","county",115168,2.95
2004,35,"Wayne","county",114778,3.05
2005,34,"Wayne","county",115596,2.94
2006,36,"Wayne","county",114920,3.13
2007,34,"Wayne","county",115225,2.95
2008,37,"Wayne","county",115724,3.2
2009,40,"Wayne","county",116572,3.43
2010,38,"Wayne","county",122893,3.09
2011,39,"Wayne","county",123710,3.15
2012,40,"Wayne","county",124915,3.2
2013,35,"Wayne","county",125101,2.8
2014,42,"Wayne","county",125681,3.34
2015,35,"Wayne","county",124984,2.8
2016,37,"Wayne","county",124808,2.96
2017,34,"Wayne","county",124945,2.72
2000,13,"Wilkes","county",65632,1.98
2001,11,"Wilkes","county",66100,1.66
2002,14,"Wilkes","county",66716,2.1
2003,12,"Wilkes","county",67331,1.78
2004,15,"Wilkes","county",67509,2.22
2005,16,"Wilkes","county",67351,2.38
2006,13,"Wilkes","county",66924,1.94
2007,11,"Wilkes","county",67182,1.64
2008,13,"Wilkes","county",67310,1.93
2009,13,"Wilkes","county",67533,1.92
2010,15,"Wilkes","county",69419,2.16
2011,14,"Wilkes","county",69592,2.01
2012,12,"Wilkes","county",69755,1.72
2013,12,"Wilkes","county",69754,1.72
2014,11,"Wilkes","county",69883,1.57
2015,12,"Wilkes","county",69663,1.72
2016,10,"Wilkes","county",70027,1.43
2017,10,"Wilkes","county",70536,1.42
2000,15,"Wilson","county",73814,2.03
2001,14,"Wilson","county",74388,1.88
2002,13,"Wilson","county",75192,1.73
2003,15,"Wilson","county",75998,1.97
2004,16,"Wilson","county",76312,2.1
2005,17,"Wilson","county",77042,2.21
2006,16,"Wilson","county",77472,2.07
2007,18,"Wilson","county",77970,2.31
2008,16,"Wilson","county",78934,2.03
2009,17,"Wilson","county",80022,2.12
2010,17,"Wilson","county",81643,2.08
2011,20,"Wilson","county",81380,2.46
2012,19,"Wilson","county",81796,2.32
2013,22,"Wilson","county",81397,2.7
2014,21,"Wilson","county",81410,2.58
2015,22,"Wilson","county",81689,2.69
2016,23,"Wilson","county",81758,2.81
2017,22,"Wilson","county",82035,2.68
2000,8,"Yadkin","county",36348,2.2
2001,8,"Yadkin","county",36586,2.19
2002,5,"Yadkin","county",37278,1.34
2003,5,"Yadkin","county",37971,1.32
2004,6,"Yadkin","county",37524,1.6
2005,6,"Yadkin","county",37303,1.61
2006,4,"Yadkin","county",37810,1.06
2007,4,"Yadkin","county",37850,1.06
2008,5,"Yadkin","county",38172,1.31
2009,3,"Yadkin","county",38001,0.79
2010,5,"Yadkin","county",38451,1.3
2011,6,"Yadkin","county",38442,1.56
2012,7,"Yadkin","county",38247,1.83
2013,7,"Yadkin","county",38131,1.84
2014,7,"Yadkin","county",37842,1.85
2015,7,"Yadkin","county",37705,1.86
2016,8,"Yadkin","county",37725,2.12
2017,9,"Yadkin","county",37687,2.39
2000,4,"Yancey","county",17774,2.25
2001,3,"Yancey","county",18008,1.67
2002,4,"Yancey","county",18215,2.2
2003,4,"Yancey","county",18422,2.17
2004,4,"Yancey","county",18131,2.21
2005,4,"Yancey","county",18167,2.2
2006,4,"Yancey","county",18368,2.18
2007,4,"Yancey","county",18550,2.16
2008,4,"Yancey","county",18596,2.15
2009,3,"Yancey","county",18554,1.62
2010,5,"Yancey","county",17802,2.81
2011,4,"Yancey","county",18069,2.21
2012,4,"Yancey","county",17874,2.24
2013,5,"Yancey","county",17921,2.79
2014,4,"Yancey","county",17907,2.23
2015,5,"Yancey","county",17959,2.78
2016,5,"Yancey","county",18142,2.76
2017,5,"Yancey","county",18199,2.75
2000,2552,"North Carolina","state",8049313,3.17
2001,2629,"North Carolina","state",8187855,3.21
2002,2717,"North Carolina","state",8336829,3.26
2003,2679,"North Carolina","state",8485802,3.16
2004,2816,"North Carolina","state",8562210,3.29
2005,2934,"North Carolina","state",8663674,3.39
2006,3016,"North Carolina","state",8860341,3.4
2007,3065,"North Carolina","state",9069398,3.38
2008,3155,"North Carolina","state",9227016,3.42
2009,3228,"North Carolina","state",9382610,3.44
2010,3310,"North Carolina","state",9572454,3.46
2011,3305,"North Carolina","state",9669244,3.42
2012,3450,"North Carolina","state",9765229,3.53
2013,3507,"North Carolina","state",9861952,3.56
2014,3618,"North Carolina","state",9953687,3.63
2015,3764,"North Carolina","state",10056683,3.74
2016,3864,"North Carolina","state",10155942,3.8
2017,4019,"North Carolina","state",10272692,3.91
